,Application Year,Lens ID,Inventor
12020,2022,080-466-065-402-809,Wang Long
12021,2022,080-466-065-402-809,Qin Long
12022,2022,080-466-065-402-809,Zhang Junchang
12023,2022,080-466-065-402-809,Sun Hui
12024,2022,080-466-065-402-809,Yang Zhiliang
12025,2022,080-466-065-402-809,Wang Qi
12026,2022,080-466-065-402-809,Wen Fei
12027,2022,080-466-065-402-809,Cai Weiwen
12028,2022,080-466-065-402-809,Wang Yan
12029,2022,080-466-065-402-809,Jiao Zuoyi
12030,2014,080-693-189-020-669,Michaud Adrian
12031,2023,044-690-304-254-489,Kwiatowski David Joseph
12032,2023,044-690-304-254-489,Tang Yan
12033,2023,044-690-304-254-489,Henske Elizabeth P
12034,2021,002-140-212-707-233,Rosen Oliver
12035,2023,113-679-498-940-025,Giffon Thierry
12036,2023,113-679-498-940-025,Sinclair Angus
12037,2023,113-679-498-940-025,Funke Roel
12038,2018,116-032-431-643-685,Zalevsky Jonathan
12039,2018,116-032-431-643-685,Nicosia Alfredo
12040,2018,116-032-431-643-685,D'Alise Anna Morena
12041,2018,116-032-431-643-685,Scarselli Elisa
12042,2014,058-065-308-513-93X,Boutrin Anmarie
12043,2014,058-065-308-513-93X,Herl Carina
12044,2014,058-065-308-513-93X,Lu Hong
12045,2014,058-065-308-513-93X,Pak Min
12046,2014,058-065-308-513-93X,Roskos Lorin
12047,2014,058-065-308-513-93X,Narwal Rajesh
12048,2014,058-065-308-513-93X,Keith Steele
12049,2014,058-065-308-513-93X,Chavez Carlos
12050,2014,058-065-308-513-93X,Higgs Brandon
12051,2014,058-065-308-513-93X,Marlon Rebelatto
12052,2014,058-065-308-513-93X,Liang Meina
12053,2014,058-065-308-513-93X,Li Shi
12054,2014,058-065-308-513-93X,Hong Shengyan
12055,2014,058-065-308-513-93X,Fairman David
12056,2014,058-065-308-513-93X,Schneider Amy
12057,2014,058-065-308-513-93X,Paul Robbins
12058,2020,162-841-060-787-978,Ye Hongtao
12059,2020,162-841-060-787-978,Song Lihua
12060,2020,162-841-060-787-978,Wei Zhou
12061,2020,162-841-060-787-978,Cui Zhiqiang
12062,2020,162-841-060-787-978,Xu Wenjuan
12063,2020,162-841-060-787-978,Fan Qinglin
12064,2020,162-841-060-787-978,Xu Ting
12065,2020,162-841-060-787-978,Yang Wenjing
12066,2021,080-673-493-071-139,Ji Rujun
12067,2021,080-673-493-071-139,Oliver Ross
12068,2022,153-444-991-034-389,More Haresh Tukaram
12069,2022,153-444-991-034-389,Bindra Dilbir Singh
12070,2022,153-444-991-034-389,Hu Yue
12071,2022,153-444-991-034-389,Dear Barton J
12072,2022,153-444-991-034-389,Mondal Sierra Ismahr-Ehl
12073,2022,153-444-991-034-389,Pan Duohai
12074,2022,153-444-991-034-389,Wu Yongmei
12075,2001,131-327-475-261-373,Ohga Manabu
12076,2021,048-166-671-691-503,Wang Yan
12077,2021,048-166-671-691-503,Fu Yang-Xin
12078,2021,031-810-922-728-196,Mocci Simonetta
12079,2021,031-810-922-728-196,Mccleland Mark Lawrence
12080,2021,031-810-922-728-196,Kuriki Hiroshi
12081,2021,031-810-922-728-196,Zou Wei
12082,2021,031-810-922-728-196,Deng Yu
12083,2017,076-467-552-113-908,Wurm Melanie
12084,2017,076-467-552-113-908,Xiao Haiguang
12085,2017,076-467-552-113-908,Cilewski Leszek
12086,2017,076-467-552-113-908,Perez Rocio K
12087,2017,076-467-552-113-908,Lorenz Ivo
12088,2017,076-467-552-113-908,Zettl Markus
12089,2017,076-467-552-113-908,Fortin Jean-Francois
12090,2017,076-467-552-113-908,Gupta Priyanka
12091,2017,076-467-552-113-908,Woska Jr Joseph Robert
12092,2017,076-467-552-113-908,Davidson William C
12093,2017,076-467-552-113-908,Gupta Pankaj
12094,2017,076-467-552-113-908,Yang Danlin
12095,2017,076-467-552-113-908,Canady Keith A
12096,2017,076-467-552-113-908,Brodeur Scott
12097,2017,076-467-552-113-908,Schaaf Otmar
12098,2018,050-720-169-894-900,Shapiro Gary
12099,2018,050-720-169-894-900,Yu Marcella
12100,2018,050-720-169-894-900,Malkova Natalia
12101,2018,050-720-169-894-900,Koduri Rao
12102,2018,050-720-169-894-900,Brower Kevin
12103,2018,050-720-169-894-900,Mankoo Parminder
12104,2018,050-720-169-894-900,Pollard Jack
12105,2018,050-720-169-894-900,Qiu Huawei
12106,2018,050-720-169-894-900,Finn Patrick
12107,2018,050-720-169-894-900,Winter Christopher
12108,2018,050-720-169-894-900,Theilhaber Joachim
12109,2018,050-720-169-894-900,Liu Feng
12110,2018,050-720-169-894-900,Gregory Richard
12111,2021,007-103-482-845-467,Grauer Andreas
12112,2021,007-103-482-845-467,Shepherd Stacie Peacock
12113,2021,007-103-482-845-467,Greenstein Andrew E
12114,2019,041-126-087-226-484,Collins Helen L
12115,2019,041-126-087-226-484,Xiang Hong
12116,2019,041-126-087-226-484,Zhang Xia
12117,2019,041-126-087-226-484,Inamdar Sandeep P
12118,2019,041-126-087-226-484,Marina Neyssa
12119,2022,117-561-297-513-168,Chao Cheng-Chi
12120,2022,117-561-297-513-168,Yan Guo-Chen
12121,2022,117-561-297-513-168,Chen Chang-Hsin
12122,2022,117-561-297-513-168,Zhang Gloria Guohong
12123,2022,117-561-297-513-168,Lin Chun-Jen
12124,2021,147-149-464-852-276,Yang Yi
12125,2021,147-149-464-852-276,Liu Baihong
12126,2021,147-149-464-852-276,Shen Yuelei
12127,2022,164-744-984-431-646,Cleary Michele
12128,2022,164-744-984-431-646,Szustakowski Joseph Daniel
12129,2022,164-744-984-431-646,Edwards Robin
12130,2022,164-744-984-431-646,Vitazka Patrik
12131,2022,164-744-984-431-646,Chang Han
12132,2022,164-744-984-431-646,Szabo Peter M
12133,2019,159-998-330-780-563,Kalos Michael Dewain
12134,2019,170-255-094-968-898,Ranade Koustubh
12135,2019,170-255-094-968-898,Morehouse Christopher
12136,2019,170-255-094-968-898,Higgs Brandon
12137,2019,170-255-094-968-898,Streicher Katie
12138,2019,170-255-094-968-898,Raja Rajiv
12139,2019,170-255-094-968-898,Brohawn Philip
12140,2000,089-427-585-706-780,Wood Clive
12141,2000,089-427-585-706-780,Freeman Gordon J
12142,2019,030-815-987-554-998,Asensio Michael
12143,2019,030-815-987-554-998,Mizrahi Rena A
12144,2019,030-815-987-554-998,Adler Adam S
12145,2019,030-815-987-554-998,Johnson David S
12146,2019,030-815-987-554-998,Lim Yoong Wearn
12147,2018,047-529-593-431-151,Zhang Tong
12148,2018,047-529-593-431-151,Peng Hao
12149,2018,047-529-593-431-151,Li Kang
12150,2018,047-529-593-431-151,Liu Qi
12151,2018,047-529-593-431-151,Xu Lanlan
12152,2018,047-529-593-431-151,Song Jing
12153,2021,094-357-311-980-379,Higginson-Scott Nathan
12154,2021,094-357-311-980-379,Viney Joanne L
12155,2021,094-357-311-980-379,Edwards Lindsay J
12156,2021,094-357-311-980-379,Otipoby Kevin Lewis
12157,2021,094-357-311-980-379,Alioto Salvatore
12158,2021,072-453-351-332-28X,Spetzler David
12159,2021,072-453-351-332-28X,Abraham Jim
12160,2019,085-333-104-970-642,Puisis John
12161,2020,175-333-250-651-968,Zalevsky Jonathan
12162,2020,175-333-250-651-968,Fredriksen Agnete Brunsvik
12163,2020,175-333-250-651-968,Schjetne Karoline
12164,2020,175-333-250-651-968,Axelsen Mads
12165,2023,151-470-917-731-107,Chen Mingnan
12166,2023,151-470-917-731-107,Dong Shuyun
12167,2021,199-693-898-033-580,Wang Guoxing
12168,2021,199-693-898-033-580,Fan Li
12169,2021,199-693-898-033-580,Liu Peipei
12170,2016,029-884-928-190-454,Jamal Sumayah
12171,2016,142-072-534-586-395,Grosso Joseph
12172,2017,074-313-881-836-416,Steingrimsson Arni
12173,2017,074-313-881-836-416,Roder Heinrich
12174,2017,074-313-881-836-416,Oliveira Carlos
12175,2017,074-313-881-836-416,Meyer Krista
12176,2017,074-313-881-836-416,Roder Joanna
12177,2022,093-796-048-544-323,Yoshida Tetsuhiko
12178,2022,093-796-048-544-323,Baileykobayashi Nahoko
12179,2016,151-366-100-227-539,Sharpe Arlene Helen
12180,2016,151-366-100-227-539,Chang Hwai Wen
12181,2016,151-366-100-227-539,Mataraza Jennifer Marie
12182,2016,151-366-100-227-539,Dranoff Glenn
12183,2016,151-366-100-227-539,Sabatos-Peyton Catherine Anne
12184,2016,151-366-100-227-539,Blattler Walter A
12185,2016,151-366-100-227-539,Frey Gerhard Johann
12186,2016,151-366-100-227-539,Freeman Gordon James
12187,2022,074-349-209-735-072,Ali Khaled M K Z
12188,2022,074-349-209-735-072,Wang Zhulun
12189,2022,074-349-209-735-072,Kannan Gunasekaran
12190,2022,074-349-209-735-072,Foltz Ian
12191,2022,074-349-209-735-072,Takenaka Shunsuke
12192,2022,074-349-209-735-072,Agrawal Neeraj Jagdish
12193,2022,074-349-209-735-072,Mock Marissa
12194,2022,074-349-209-735-072,Bates Darren
12195,2021,137-797-785-594-098,Liu Li
12196,2021,137-797-785-594-098,Peng Jie
12197,2021,137-797-785-594-098,Cui Hao
12198,2021,137-797-785-594-098,Xiao Lushan
12199,2016,193-333-108-448-38X,Korzhavin Dmitrij Valerevich
12200,2016,193-333-108-448-38X,Ekimova Viktoriya Mikhajlovna
12201,2016,193-333-108-448-38X,Artyukhova Marina Vladimirovna
12202,2016,193-333-108-448-38X,Ivanov Roman Alekseevich
12203,2016,193-333-108-448-38X,Nemankin Timofej Aleksandrovich
12204,2016,193-333-108-448-38X,Bulankina Irina Andreevna
12205,2016,193-333-108-448-38X,Eroshova Anna Vladimirovna
12206,2016,193-333-108-448-38X,Ulitin Andrej Borisovich
12207,2016,193-333-108-448-38X,Chernykh Yuliya Sergeevna
12208,2016,193-333-108-448-38X,Morozov Dmitrij Valentinovich
12209,2016,193-333-108-448-38X,Anna Konstantinovna Vladimirova
12210,2016,193-333-108-448-38X,Goncharova Olga Vladimirovna
12211,2016,193-333-108-448-38X,Ustyugov Yakov Yurevich
12212,2016,193-333-108-448-38X,Solovev Valerij Vladimirovich
12213,2016,193-333-108-448-38X,Diduk Sergej Vasilevich
12214,2023,125-976-789-146-717,Seyda Agnieszka
12215,2023,125-976-789-146-717,Stern Mark David
12216,2023,125-976-789-146-717,Balli David Edward
12217,2020,041-989-822-977-748,Jamal Sumayah
12218,2017,116-214-099-370-968,Xu Jin
12219,2017,116-214-099-370-968,Tao Jing
12220,2017,116-214-099-370-968,Guo Huaizu
12221,2017,116-214-099-370-968,Qian Weizhu
12222,2012,012-683-204-215-558,Alan J Korman
12223,2012,012-683-204-215-558,Jooss Karin
12224,2012,012-683-204-215-558,Li Betty
12225,2006,013-901-782-921-20X,Freeman Gordon J
12226,2006,013-901-782-921-20X,Mandelbrot Didier
12227,2006,013-901-782-921-20X,Buhlman Janet
12228,2006,013-901-782-921-20X,Sharpe Arlene H
12229,2016,065-918-668-734-619,Ni Yan G
12230,2016,065-918-668-734-619,Piccoli Steven P
12231,2016,065-918-668-734-619,Yuan Xiling
12232,2020,173-459-842-515-936,Jamal Sumayah
12233,2019,081-076-522-189-816,Gliko-Kabir Irit
12234,2019,081-076-522-189-816,Bohana-Kashtan Osnat
12235,2019,081-076-522-189-816,Vainstein-Haras Abi
12236,2019,081-076-522-189-816,Peled Amnon
12237,2019,081-076-522-189-816,Sorani Ella
12238,2018,077-547-378-858-635,Dai Zongfei
12239,2018,077-547-378-858-635,Wang Quanren
12240,2019,058-994-436-176-751,Remy Christelle
12241,2019,058-994-436-176-751,Schmitt Doris
12242,2019,058-994-436-176-751,Marchand Jean-Baptiste
12243,2019,058-994-436-176-751,Kleinpeter Patricia
12244,2015,177-387-044-066-22X,Ito Satoru
12245,2015,177-387-044-066-22X,Ueha Satoshi
12246,2015,177-387-044-066-22X,Matsushima Kouji
12247,2015,177-387-044-066-22X,Yokochi Shoji
12248,2015,177-387-044-066-22X,Ishiwata Yoshiro
12249,2019,129-606-209-414-47X,Fargnoli Joseph
12250,2019,129-606-209-414-47X,Wee Susan
12251,2019,129-606-209-414-47X,Gururajan Murali
12252,2019,129-606-209-414-47X,Zhao Qihong
12253,2018,025-013-161-332-98X,Qi Qin-Zhou
12254,2018,025-013-161-332-98X,Hou Jeannie
12255,2018,025-013-161-332-98X,Li Kang
12256,2018,025-013-161-332-98X,Wang Lai
12257,2018,025-013-161-332-98X,Wu Zhong
12258,2018,187-156-361-081-428,Mempel Thorsten R
12259,2018,187-156-361-081-428,Di Pilato Mauro
12260,2021,039-059-046-076-396,Lin Lijuan
12261,2021,039-059-046-076-396,Wu Jian
12262,2021,039-059-046-076-396,Li Xiangfeng
12263,2021,039-059-046-076-396,Jiao Shasha
12264,2021,039-059-046-076-396,Wang Jin
12265,2021,039-059-046-076-396,Gui Xun
12266,2021,039-059-046-076-396,Wang Shuang
12267,2021,039-059-046-076-396,Zhu Ji'An
12268,2021,039-059-046-076-396,Ren Hongyuan
12269,2021,039-059-046-076-396,Wang Rongjuan
12270,2021,039-059-046-076-396,Zhang Chan
12271,2021,039-059-046-076-396,Xu Xiaohong
12272,2021,039-059-046-076-396,Wang Lichun
12273,2021,039-059-046-076-396,Bi Jianjun
12274,2003,000-817-496-020-546,Srivastava Pramod K
12275,2016,087-394-469-872-537,Lipson Evan Jacob
12276,2016,087-394-469-872-537,Drew M Pardoll
12277,2016,087-394-469-872-537,Drake Charles George
12278,2019,006-030-349-060-539,Bhutiani Neal
12279,2019,006-030-349-060-539,Egilmez Nejat
12280,2019,097-623-014-824-300,Zhang Mingjiong
12281,2019,097-623-014-824-300,Zhao Wei
12282,2019,097-623-014-824-300,Zhu Jin
12283,2019,097-623-014-824-300,Tang Qi
12284,2019,097-623-014-824-300,Feng Zhenqing
12285,2019,097-623-014-824-300,Huang Xiaochen
12286,2019,097-623-014-824-300,Jia Lizhou
12287,2019,157-229-807-533-772,Zhu Jingjing
12288,2019,157-229-807-533-772,Van Den Eynde Benoît
12289,2018,026-219-558-998-288,Wang Huanbin
12290,2018,026-219-558-998-288,Li Chushu
12291,2018,026-219-558-998-288,Xu Jie
12292,2018,026-219-558-998-288,Yao Han
12293,2021,062-050-670-629-137,Song Yanling
12294,2021,062-050-670-629-137,Huang Mengjiao
12295,2021,062-050-670-629-137,Wu Qiuyue
12296,2021,062-050-670-629-137,Yang Chaoyong
12297,2021,062-050-670-629-137,Wei Xinyu
12298,2021,062-050-670-629-137,Zhou Leiji
12299,2021,062-050-670-629-137,Chen Fude
12300,2019,176-422-821-690-25X,Yee Amy
12301,2019,176-422-821-690-25X,Paulson Eric
12302,2022,198-967-507-195-611,Cha Edward
12303,2022,198-967-507-195-611,Zhang Zhao
12304,2022,198-967-507-195-611,Tahiri Anila
12305,2022,198-967-507-195-611,Liu Qingyuan
12306,2021,174-943-256-447-775,Qu Xiangdong
12307,2021,174-943-256-447-775,Pan Qin
12308,2020,083-549-024-262-515,Liu Ye
12309,2020,083-549-024-262-515,Song Xiaomin
12310,2020,083-549-024-262-515,Jiang Bei-Bei
12311,2020,091-738-159-030-386,Gonzalez Caleb
12312,2020,091-738-159-030-386,Piwnica-Worms David
12313,2020,091-738-159-030-386,Gammon Seth
12314,2018,091-893-685-573-233,Kang Xiaoyan
12315,2018,091-893-685-573-233,Gao Yang
12316,2020,147-601-048-835-467,Diermayr Veronica
12317,2020,147-601-048-835-467,O'Connell Damian
12318,2020,147-601-048-835-467,Teneggi Vincenzo
12319,2019,080-527-844-407-613,Peled Amnon
12320,2019,080-527-844-407-613,Stein Gideon
12321,2017,050-660-605-612-614,Pfirrmann Rolf W
12322,2017,050-660-605-612-614,Redmond H Paul
12323,2017,102-877-449-542-563,Veillette André
12324,2017,102-877-449-542-563,Chen Jun
12325,2021,131-540-906-128-332,Deban Ludovic
12326,2021,131-540-906-128-332,Levitzki Hanan
12327,2016,068-936-719-075-202,Deng Yixi
12328,2016,068-936-719-075-202,Yu Yugen
12329,2016,068-936-719-075-202,Meng Guoji
12330,2016,068-936-719-075-202,Zhang Mingsheng
12331,2016,068-936-719-075-202,Yuan Qing
12332,2016,068-936-719-075-202,Li Le
12333,2021,117-090-381-515-280,Wang Sihui
12334,2021,117-090-381-515-280,Liu Chengming
12335,2021,117-090-381-515-280,Sun Nan
12336,2021,117-090-381-515-280,He Jie
12337,2022,023-376-364-084-20X,Ju Shu
12338,2022,023-376-364-084-20X,Wang Wei
12339,2022,023-376-364-084-20X,Li Ke
12340,2022,023-376-364-084-20X,Yang Quanjun
12341,2022,023-376-364-084-20X,Song Jiandong
12342,2022,023-376-364-084-20X,Zhao Yalong
12343,2023,192-598-348-954-924,Naill Michael C
12344,2023,192-598-348-954-924,Shah Avni
12345,2023,192-598-348-954-924,Cuillerot Jean-Marie
12346,2023,192-598-348-954-924,Derose Mark
12347,2023,192-598-348-954-924,Morgan Christopher Ryan
12348,2015,062-834-031-614-17X,Chang Yi-Chung
12349,2015,062-834-031-614-17X,Yang Pan-Chyr
12350,2015,062-834-031-614-17X,Lai Wei-Yun
12351,2021,081-018-158-163-832,Mitchell Aoy Tomita
12352,2021,081-018-158-163-832,Mitchell Michael
12353,2011,072-385-224-945-604,Tarcic Nora
12354,2011,072-385-224-945-604,Haviv Asi
12355,2023,137-654-422-217-244,Sklavos Martha
12356,2009,031-725-295-956-846,Guo Yajun
12357,2009,031-725-295-956-846,Hao Wang
12358,2009,031-725-295-956-846,Lei Zhao
12359,2009,031-725-295-956-846,Hou Sheng
12360,2009,031-725-295-956-846,Bohua Li
12361,2019,048-352-192-545-655,Geng Shusheng
12362,2019,048-352-192-545-655,Zhao Jian
12363,2019,048-352-192-545-655,Lang Xiaoling
12364,2020,140-070-796-021-528,Goodridge Jode
12365,2020,140-070-796-021-528,Lee Tom Tong
12366,2020,140-070-796-021-528,Valamehr Bahram
12367,2020,140-070-796-021-528,Bjordhl Ryan
12368,2017,064-318-794-037-536,Pauli Mariela
12369,2017,064-318-794-037-536,Rosenblum Michael
12370,2017,064-318-794-037-536,Daud Adil
12371,2017,064-318-794-037-536,Lowe Margaret
12372,2020,174-426-895-476-702,Lee Tom Tong
12373,2020,174-426-895-476-702,Valamehr Bahram
12374,2020,174-426-895-476-702,Goodrich Jason
12375,2020,174-426-895-476-702,Bjordahl Ryan
12376,2020,100-489-331-607-133,Lee Tom Tong
12377,2020,100-489-331-607-133,Valamehr Bahram
12378,2020,100-489-331-607-133,Goodrich Jason
12379,2020,100-489-331-607-133,Bjordahl Ryan
12380,2022,164-873-158-959-861,Wu Xiaofang
12381,2022,164-873-158-959-861,Sandler Anthony
12382,2022,164-873-158-959-861,Srinivasan Priya
12383,2022,164-873-158-959-861,Basu Mousumi
12384,2020,065-525-024-600-132,Chamoto Kenji
12385,2020,065-525-024-600-132,Honjo Tasuku
12386,2020,065-525-024-600-132,Fagarasan Sidonia
12387,2021,197-794-900-807-89X,Mahnke Lisa
12388,2021,197-794-900-807-89X,West Terrence Allen
12389,2021,197-794-900-807-89X,Limb Darren
12390,2021,197-794-900-807-89X,Witty David
12391,2021,197-794-900-807-89X,Dickson Amy Katherine
12392,2021,197-794-900-807-89X,Rigby Michael
12393,2021,051-980-705-407-262,Ding Na
12394,2021,051-980-705-407-262,Liu Xiangzhen
12395,2021,051-980-705-407-262,Qian Qijun
12396,2021,051-980-705-407-262,Li Jiaguo
12397,2021,051-980-705-407-262,Sun Yan
12398,2021,051-980-705-407-262,Yu Haixiang
12399,2021,051-980-705-407-262,Zhu Weimin
12400,2020,031-322-857-135-470,Pribadi Mochtar
12401,2020,031-322-857-135-470,Lee Tom Tong
12402,2020,031-322-857-135-470,Valamehr Bahram
12403,2020,031-322-857-135-470,Witty Alec
12404,2021,157-295-946-660-232,Valamehr Bahram
12405,2021,157-295-946-660-232,Chang Chia-Wei
12406,2021,157-295-946-660-232,Peralta Eigen
12407,2019,075-338-149-290-843,Goodridge Jode
12408,2019,075-338-149-290-843,Lee Tom Tong
12409,2019,075-338-149-290-843,Valamehr Bahram
12410,2019,075-338-149-290-843,Bjordahl Ryan
12411,2019,078-584-348-987-005,Veillette André
12412,2019,078-584-348-987-005,Chen Jun
12413,2021,115-394-536-898-299,Peralta Eigen
12414,2021,115-394-536-898-299,Witty Alec
12415,2021,115-394-536-898-299,Valamehr Bahram
12416,2021,115-394-536-898-299,Lu Dan
12417,2021,115-394-536-898-299,Lee Tom
12418,2015,096-872-012-674-514,Randolph J Noelle
12419,2015,096-872-012-674-514,Kathy A Green
12420,2015,096-872-012-674-514,Li Wang
12421,2015,096-872-012-674-514,William R Green
12422,2022,190-275-814-983-935,Sun Yan
12423,2022,190-275-814-983-935,Li Jiaguo
12424,2022,190-275-814-983-935,Qian Qijun
12425,2022,190-275-814-983-935,Zhu Weimin
12426,2013,101-564-646-594-596,Freeman Gordon J
12427,2013,101-564-646-594-596,Sharpe Arlene H
12428,2020,015-960-208-845-110,Yin Liusong
12429,2020,015-960-208-845-110,Li Zhongdao
12430,2020,015-960-208-845-110,Zhou Tielin
12431,2020,015-960-208-845-110,Fang Zhuo
12432,2019,043-540-354-071-55X,Goodridge Jode
12433,2019,043-540-354-071-55X,Lee Tom Tong
12434,2019,043-540-354-071-55X,Valamehr Bahram
12435,2019,043-540-354-071-55X,Bjordahl Ryan
12436,2021,071-513-613-787-109,Lee Tom T
12437,2021,071-513-613-787-109,Yang Bi-Huei
12438,2021,071-513-613-787-109,Pribadi Mochtar
12439,2021,071-513-613-787-109,Valamehr Bahram
12440,2021,071-513-613-787-109,Chang Chia-Wei
12441,2018,091-029-561-940-917,Valamehr Bahram
12442,2018,091-029-561-940-917,Lee Tom
12443,2018,091-029-561-940-917,Gaidarova Svetlana
12444,2018,091-029-561-940-917,Bjordahl Ryan
12445,2021,080-980-137-884-133,Li Hao
12446,2021,080-980-137-884-133,Zou Benkui
12447,2021,080-980-137-884-133,Liu Zhiheng
12448,2021,080-980-137-884-133,Li Sheng
12449,2021,080-980-137-884-133,Yu Bing
12450,2022,177-681-557-967-717,Williams Alan
12451,2022,177-681-557-967-717,Bjordahl Ryan
12452,2022,177-681-557-967-717,Valamehr Bahram
12453,2022,177-681-557-967-717,Mbofung Rina
12454,2022,177-681-557-967-717,Goodridge Jode
12455,2023,136-039-650-915-457,Lee Tom Tong
12456,2023,136-039-650-915-457,Peralta Eigen
12457,2023,136-039-650-915-457,Hosking Martin
12458,2023,136-039-650-915-457,Valamehr Bahram
12459,2023,136-039-650-915-457,Chang Chia-Wei
12460,2018,192-147-379-971-839,Rothberg Jonathan
12461,2018,192-147-379-971-839,Hernandez Marylens
12462,2018,192-147-379-971-839,Gayle Sophia
12463,2018,192-147-379-971-839,Grotzke Jeff
12464,2018,192-147-379-971-839,Young Peter
12465,2018,192-147-379-971-839,Beeharry Neil
12466,2018,192-147-379-971-839,Landrette Sean
12467,2018,192-147-379-971-839,Lichenstein Henri
